vid,num,label,split,label_id
r-_ElWuoNTQ,140,basketball bounce,train,7
r0qSWjiJJ1s,60,driving buses,train,9
r2ZAo2xo3NU,10,toilet flushing,train,1
r4NoPB3qPCo,50,driving buses,train,9
r578-_JmuQo,160,playing acoustic guitar,train,2
r6UpUAEBZ7A,46,police radio chatter,train,8
r6UpUAEBZ7A,59,police radio chatter,train,8
r9JwlIa_5SM,250,driving buses,train,9
r9f68lOgUeA,42,police radio chatter,train,8
rAJbrNwm414,140,ocean burbling,train,4
rASnSkgUPMA,0,chicken crowing,train,0
rAbR3C9z8gQ,42,chicken crowing,train,0
rBDcLRLPZKs,130,"child speech, kid speaking",train,6
rBiaIL_vF4E,160,ocean burbling,train,4
rC6TOspqYIs,190,playing acoustic guitar,train,2
rCEshnfG4f0,199,basketball bounce,train,7
rCKxsIQ03hI,50,playing piano,train,3
rE0i0E9fPZw,50,ocean burbling,train,4
rEJsk8CUqV4,130,playing acoustic guitar,train,2
rEWNMn_XtWE,100,playing acoustic guitar,train,2
rEpb3mD0kPE,0,ocean burbling,train,4
rF8-HoLn1to,264,basketball bounce,train,7
rF9veq9_oCc,30,driving buses,train,9
rFTjQMUtLTE,30,chicken crowing,train,0
rFgKRiWneCQ,20,fireworks banging,train,5
rGH4dtVHoMw,80,police radio chatter,train,8
rGS5cvGRniE,30,playing piano,train,3
rGuzjgb5JVU,40,chicken crowing,train,0
rHNU6Tc8CJo,60,playing piano,train,3
rHWpt_yNdvg,70,playing acoustic guitar,train,2
rHZt00BxVpo,90,playing piano,train,3
rHjm-EJD9II,340,playing acoustic guitar,train,2
rIA1R3Q4u_U,560,playing acoustic guitar,train,2
rJBXr_zL01w,80,"child speech, kid speaking",train,6
rJqKeIP2rUw,30,"child speech, kid speaking",train,6
rKJik5UDbZM,230,playing piano,train,3
rMGOF-XHU58,10,toilet flushing,train,1
rNIyyT4_x3w,170,"child speech, kid speaking",train,6
rOExRzDGPuY,496,basketball bounce,train,7
rOPzARRwEyE,0,fireworks banging,train,5
rP11v3K4qxs,440,"child speech, kid speaking",train,6
rP7iQsOCBuo,10,toilet flushing,train,1
rPa9mZsprbw,160,ocean burbling,train,4
rPlvUTUBClc,10,"child speech, kid speaking",train,6
rPwbNkRFQdc,60,ocean burbling,train,4
rQ3gsBc8h4Q,444,playing acoustic guitar,train,2
rQBzcMybFoY,10,driving buses,train,9
rQKe0EgpRF4,50,toilet flushing,train,1
rSHPCQEJd8s,30,driving buses,train,9
rSHvW5dGanw,150,fireworks banging,train,5
rSNHn9tNQt4,0,fireworks banging,train,5
rTZI1YEcCEQ,10,toilet flushing,train,1
rU2kgj41-1w,110,ocean burbling,train,4
rUwr0Uk24-U,289,toilet flushing,train,1
rVpMJTQMvpk,10,fireworks banging,train,5
rVu47WPWjyc,0,"child speech, kid speaking",train,6
rW_ssF96O6g,10,fireworks banging,train,5
rWnX-maX6yQ,80,ocean burbling,train,4
rXSlw8ZYKHw,441,police radio chatter,train,8
rXUFElpFbdA,30,toilet flushing,train,1
rXkrMHZXUs0,20,fireworks banging,train,5
rXtcHIvocZw,60,chicken crowing,train,0
rZTt1EwBpKE,120,ocean burbling,train,4
rZZCrhMLxF0,0,playing piano,test,3
rZ_3M2uId6A,30,ocean burbling,train,4
rZtem38QGbY,30,driving buses,train,9
r_NL_GbJIPI,77,basketball bounce,train,7
r__UelYC3HY,80,ocean burbling,train,4
rbLik11Vr30,20,"child speech, kid speaking",train,6
rcp5rEqBy9c,150,driving buses,train,9
rd3iwLuszMA,100,"child speech, kid speaking",train,6
rd4fQW_wva4,250,"child speech, kid speaking",train,6
rdCBqPB7tgA,179,basketball bounce,train,7
rdhRvpiGqwk,80,chicken crowing,train,0
rdom_bJd_as,10,toilet flushing,train,1
rf840g7Nbvs,270,"child speech, kid speaking",train,6
rfRcBTY3ya4,190,basketball bounce,train,7
rfc8EQW5cCk,30,driving buses,train,9
rgwNz-tnGBQ,0,toilet flushing,train,1
ri2DVH0Q-so,40,basketball bounce,train,7
riznQ-3rjts,60,chicken crowing,train,0
rkCEG_9wYHs,210,"child speech, kid speaking",train,6
rkOSeGg9n08,20,ocean burbling,train,4
rkxPaXs2Pn8,24,chicken crowing,train,0
rl5LXtrqAtw,80,toilet flushing,train,1
rm9Bwksyl_A,30,chicken crowing,train,0
rmV41ZaJ6PI,30,driving buses,train,9
rmtJy83QmOM,30,fireworks banging,train,5
rnFu9UrmEDw,30,playing piano,train,3
rnRwoghjuUQ,100,basketball bounce,train,7
rnm8TjglYlA,30,fireworks banging,train,5
roOcJc80Rfk,400,ocean burbling,train,4
rol7LVJPeSU,20,driving buses,train,9
rp_Ezh-8fTk,30,ocean burbling,train,4
rpg1jJubObY,70,ocean burbling,train,4
rq6M2SnqCwo,30,driving buses,train,9
rqOM9F2H5w0,0,chicken crowing,train,0
rrfmXp0XJ3Y,10,fireworks banging,train,5
rs0u_jvw8qQ,60,playing acoustic guitar,train,2
rsZmDDPYOxs,460,basketball bounce,train,7
rskUahE5VDE,0,fireworks banging,train,5
rt-FKwsaGBw,0,fireworks banging,train,5
rtvzbdWOYhg,40,driving buses,train,9
rumyKL1lj_4,0,driving buses,train,9
rv43vGQj9DI,50,playing acoustic guitar,train,2
rvoKMS0e8wo,30,driving buses,train,9
rvvvyfhJO9w,0,ocean burbling,train,4
rw7A8gr2nms,30,toilet flushing,train,1
rwwYSCDGjB0,110,playing acoustic guitar,train,2
rxJDmBIoVHo,30,ocean burbling,train,4
ryKjkzm-zG8,30,ocean burbling,train,4
ryZzR8RtpzQ,470,basketball bounce,train,7
rzGRRUqJAnA,50,basketball bounce,train,7
rzQb3cCsB_E,10,toilet flushing,train,1
rzcpoP2Hn6A,330,toilet flushing,train,1
s0DQTvwT978,230,ocean burbling,train,4
s3ApVl9PFxY,0,ocean burbling,train,4
s3dNZuSe2u0,40,chicken crowing,train,0
s3oQzLzLiFI,110,playing piano,train,3
s477WHLPoOU,0,playing piano,test,3
s4GcGDSv4x4,17,chicken crowing,train,0
s4HANsW6J5o,20,driving buses,train,9
s4Qf1rH0dpA,0,basketball bounce,train,7
s4zkOh14Tyw,460,fireworks banging,train,5
s5gyuG78XHk,20,playing acoustic guitar,train,2
s6HHZJG8tn4,30,ocean burbling,train,4
s6wAPP7cKAM,30,chicken crowing,train,0
s7-O8ycnwsY,170,basketball bounce,train,7
s9Ye2i1F-_o,20,playing piano,train,3
s9z2bHXSEgE,0,"child speech, kid speaking",train,6
sBOofYwxTv4,0,fireworks banging,train,5
sBgdHOMUmEE,400,playing piano,train,3
sCIq76DBwfE,0,toilet flushing,train,1
sCJZtczT1Uw,520,basketball bounce,train,7
sCNKL1AvTxo,30,driving buses,train,9
sCOwXmZKJCk,30,ocean burbling,train,4
sF71M0AUG9o,60,ocean burbling,train,4
sFZUzroHQeQ,138,basketball bounce,train,7
sFpZtN1ySs0,78,police radio chatter,train,8
sFpZtN1ySs0,94,police radio chatter,train,8
sGD-9YYjKlo,30,fireworks banging,train,5
sGEWDm1-RdY,20,toilet flushing,train,1
sGo9mwY6cqk,0,playing piano,train,3
sH8aor2ki0Q,340,driving buses,train,9
sIdwzv6Zx4s,320,"child speech, kid speaking",train,6
sJgwRO42fmo,310,"child speech, kid speaking",train,6
sKV92-2349c,20,toilet flushing,train,1
sKay2FzZAjE,0,basketball bounce,train,7
sKeWVzeBUhs,10,toilet flushing,train,1
sLIjgK2Hqi0,30,fireworks banging,train,5
sLJBSorp9yA,3,basketball bounce,train,7
sLJBSorp9yA,19,basketball bounce,train,7
sLO7eDT7EMA,270,driving buses,train,9
sLOjC8EWrHA,70,driving buses,train,9
sMAH2VerfIc,30,"child speech, kid speaking",train,6
sN4OUitljxE,49,basketball bounce,train,7
sN8fi0FN8WI,20,fireworks banging,train,5
sNCCsVFc48s,2,chicken crowing,train,0
sOKx1TErHAU,30,fireworks banging,train,5
sOyRmfDjJyY,150,basketball bounce,train,7
sPH9jDebxM8,30,playing acoustic guitar,train,2
sPKWMYG40Qw,40,fireworks banging,train,5
sPUDX9GOQ5s,160,"child speech, kid speaking",train,6
sPzLOL404PA,10,playing acoustic guitar,train,2
sTIPq5qnc0c,80,playing acoustic guitar,train,2
sUFDFUxafJk,0,ocean burbling,train,4
sURHdlHX5-Y,80,"child speech, kid speaking",train,6
sUn4NtvGqG8,30,"child speech, kid speaking",train,6
sWyDqYZ5XAc,80,"child speech, kid speaking",train,6
sX4C53c3Pyo,140,driving buses,train,9
sXV460IA11I,100,chicken crowing,train,0
sXb4n63AD2g,10,toilet flushing,train,1
sXi1wK8fatU,10,toilet flushing,train,1
sXyVY7BXMdo,40,ocean burbling,train,4
sY5LE_dO2J8,30,driving buses,train,9
sYEEpJ5NMP0,30,driving buses,train,9
s_QjxoNnumo,10,fireworks banging,train,5
s_SlgWAujCU,380,ocean burbling,train,4
sbXO_esnNeU,203,police radio chatter,train,8
sbXO_esnNeU,394,police radio chatter,train,8
sbj5ZcaRalM,17,police radio chatter,train,8
sbjyHLC3z0U,0,playing acoustic guitar,train,2
sc2SdbNs73Q,220,"child speech, kid speaking",train,6
scsQZWWwxmY,40,playing piano,train,3
scu2hqKvpVo,130,ocean burbling,train,4
se4G4iWRUM8,100,toilet flushing,train,1
sfAvvZwdLCY,20,toilet flushing,train,1
sfIeGQsr7eg,0,driving buses,train,9
sfh7Jly68qU,210,playing acoustic guitar,train,2
sfhDo-x0VX0,20,driving buses,train,9
sfmr4Oq3DVQ,160,fireworks banging,train,5
sfrT1SAfdlI,210,playing piano,train,3
sgANY48F4NY,50,fireworks banging,train,5
sgKKBbe8CW0,140,playing piano,train,3
sgPnDNsc_wA,30,toilet flushing,train,1
sgTlVp3Dr-Q,110,toilet flushing,train,1
sgkwq9a7mgU,0,toilet flushing,test,1
sgwhtE8HdjM,20,"child speech, kid speaking",train,6
sh2qM6xK3c4,270,fireworks banging,train,5
sircGPq9cck,330,"child speech, kid speaking",train,6
sjLCAcWcS1s,550,"child speech, kid speaking",train,6
skeFawZe__U,30,playing piano,train,3
skis75hLNcY,410,driving buses,train,9
slyPrSW_3Jg,16,toilet flushing,train,1
slzl17ljtNo,110,playing piano,train,3
smS9aJidlrc,30,driving buses,train,9
smn2v3aUtOs,160,"child speech, kid speaking",train,6
smqcBKzX2-4,120,"child speech, kid speaking",train,6
soEfiSk4XUM,30,fireworks banging,train,5
soO2iBO3BZg,240,chicken crowing,train,0
soOMXu8PW-g,20,fireworks banging,train,5
srwDx0LbLGo,10,toilet flushing,train,1
srwaCnoVr2o,50,chicken crowing,train,0
sryzuZ70gow,0,fireworks banging,train,5
ss3W8CQWfQY,10,playing acoustic guitar,train,2
ssd5-r02TDo,100,toilet flushing,train,1
ssoHpV4_CoI,0,ocean burbling,train,4
ssvTzup-aW4,170,playing piano,train,3
su5gI6pk4_A,20,"child speech, kid speaking",train,6
svKYj1rBIAQ,50,driving buses,train,9
svZuoDdDgL4,20,toilet flushing,train,1
swTJbojLJxw,60,chicken crowing,train,0
sxQ8z6tXde8,110,basketball bounce,train,7
sxX1tsUX3vQ,180,fireworks banging,train,5
syDpzwUTpH0,142,toilet flushing,train,1
szH6FN2vJWE,189,chicken crowing,train,0
t-HM5w6SNCw,20,toilet flushing,train,1
t0E4UEC9wg0,40,toilet flushing,train,1
t1zJk3Pa0mw,20,toilet flushing,train,1
t2QzBB3xGsA,230,playing piano,train,3
t3O6vA0UL3k,37,playing acoustic guitar,train,2
t3luDIA7Hzs,10,fireworks banging,train,5
t4LFrGbOKuI,10,toilet flushing,train,1
t4sR_cG18Ww,108,police radio chatter,train,8
t4sR_cG18Ww,203,police radio chatter,train,8
t4t2VmCdGpE,60,"child speech, kid speaking",train,6
t4xizufnvGk,30,driving buses,train,9
t64vcZzsXqY,80,playing acoustic guitar,train,2
t72-bvBn8bE,250,playing piano,train,3
t7Pz3KRuIww,30,ocean burbling,train,4
t8_Xwd3jX1o,0,playing acoustic guitar,train,2
t9w7itPYGlY,100,playing piano,train,3
tADAjkK0SBs,30,playing acoustic guitar,train,2
tAH10rvj-C8,80,playing acoustic guitar,train,2
tAV4o-PaB_I,0,fireworks banging,train,5
tB8dOPIv30w,30,driving buses,train,9
tBSDfqct4V0,60,playing piano,train,3
tBmlFhxvTX0,30,driving buses,train,9
tBwkHMiIQQw,10,ocean burbling,train,4
tCE5Y8cFIsg,80,fireworks banging,train,5
tCvIeoUifuM,14,driving buses,train,9
tD9rMw8YPBI,30,"child speech, kid speaking",train,6
tD9yxbTgssU,221,basketball bounce,train,7
tDQgcZdGA_s,260,"child speech, kid speaking",train,6
tD_2qVN8FKo,10,fireworks banging,train,5
tDuvnUtcoE4,10,toilet flushing,train,1
tEDkAulFrSg,18,fireworks banging,test,5
tEyLlD82mKg,10,fireworks banging,train,5
tFWC86tO6O0,50,playing piano,train,3
tFev-xZWZD4,70,"child speech, kid speaking",train,6
tGF9ObWiNVk,0,fireworks banging,train,5
tINMDHm7C6o,17,driving buses,train,9
tIZT2wLzpm4,260,fireworks banging,train,5
tIfNZmXvgIA,250,"child speech, kid speaking",train,6
tIqx2zInBWI,10,driving buses,train,9
tK_LmidEivQ,212,police radio chatter,test,8
tKju2838WmI,480,driving buses,train,9
tLhdH2Mp3x4,20,fireworks banging,train,5
tLuIT4eANIs,20,basketball bounce,train,7
tMPg88c5ciQ,160,driving buses,train,9
tMXsrzj5YYA,30,playing piano,test,3
tMfBYcz5A6c,30,ocean burbling,train,4
tMmbkLSgQVM,68,police radio chatter,train,8
tMmbkLSgQVM,81,police radio chatter,train,8
tMpfnypHSu0,30,driving buses,train,9
tMs-55PA3XA,30,ocean burbling,train,4
tN8TZ3sbPb8,20,playing piano,train,3
tNAI_XjyvWg,20,toilet flushing,train,1
tNlmk_R6rng,180,"child speech, kid speaking",train,6
tNrt7__GMoA,320,"child speech, kid speaking",train,6
tNt_SqlObrA,0,fireworks banging,train,5
tPZLfzDQOVc,20,ocean burbling,train,4
tPhXp7HbdI4,40,chicken crowing,train,0
tPk3VDEJM3A,140,ocean burbling,train,4
tQCvMetbOsE,266,police radio chatter,train,8
tQCvMetbOsE,328,police radio chatter,train,8
tQd9tnArz30,60,chicken crowing,train,0
tQqJOfRZ8kA,30,playing acoustic guitar,train,2
tRdr_AVTmSs,21,chicken crowing,train,0
tRiU7Re05Ec,220,fireworks banging,train,5
tRsfZhcmmMU,10,playing acoustic guitar,train,2
tRzj2vQ1xYQ,50,toilet flushing,train,1
tS7yz5kz4Ok,170,playing acoustic guitar,train,2
tSUHuIDOf1c,480,playing piano,train,3
tT743Cugltk,0,chicken crowing,train,0
tTEkAKApuSI,20,"child speech, kid speaking",train,6
tTIYvC8oRBI,20,toilet flushing,train,1
tU5X5sCZj3U,10,toilet flushing,train,1
tV4focG5VZM,96,police radio chatter,train,8
tV4focG5VZM,157,police radio chatter,train,8
tWDPt8ekwHk,0,fireworks banging,train,5
tWQk0G8Lu1U,30,playing acoustic guitar,train,2
tWvdli5SM7I,205,basketball bounce,train,7
tXJYWAfxrYs,60,fireworks banging,train,5
tXdImJkzAfU,140,playing piano,train,3
tXpDzpShro4,30,toilet flushing,train,1
tYM9YOOKUd8,260,ocean burbling,train,4
tYwaxbws06A,261,toilet flushing,train,1
tZ1uhLB2PSM,50,playing piano,train,3
t_TZYpT6xjY,94,basketball bounce,train,7
ta-OVceF364,70,basketball bounce,train,7
ta4tvvKeujE,32,police radio chatter,train,8
taVKHcgqUew,1,chicken crowing,train,0
tb2D2Uhb3Jw,90,fireworks banging,train,5
tbZ5LXSgV4w,0,"child speech, kid speaking",train,6
tcgKdNlggdc,41,basketball bounce,train,7
tdjZ40fqhLM,0,toilet flushing,train,1
tep3dDhF2o0,60,fireworks banging,train,5
tetfFdwhJBo,0,"child speech, kid speaking",train,6
tgPNWwychMk,0,ocean burbling,train,4
tiQLm3qTPI4,220,playing acoustic guitar,train,2
tk4rESQBxnE,330,fireworks banging,train,5
tkUxSPT6_D8,20,chicken crowing,train,0
tkVfghdys4o,340,playing piano,train,3
tk_UGyo4KGo,30,driving buses,train,9
tklHdWOhulw,10,ocean burbling,train,4
tl1GLaYclaQ,0,chicken crowing,train,0
tlAF7JMN-VU,40,"child speech, kid speaking",train,6
tm870k_Vr2s,0,basketball bounce,train,7
tm_q91nNRVo,5,police radio chatter,train,8
tmvB-xUOTlo,20,playing acoustic guitar,train,2
to5Ezlpp_F8,10,chicken crowing,train,0
toDDCvIk9kM,90,playing piano,train,3
toFMxTLZxHc,90,playing piano,train,3
toPVcfGy1kk,32,basketball bounce,train,7
toXTI-BYvb4,30,driving buses,train,9
tocyamm_e44,110,driving buses,train,9
toxk6T85Rh4,20,playing piano,train,3
tpD4HYQ_Xeo,20,playing acoustic guitar,train,2
tpK9T7Wx7ck,50,playing acoustic guitar,train,2
tpuXjp8znX0,0,basketball bounce,train,7
tq6hvveMDgk,10,"child speech, kid speaking",train,6
tq9ca-I4H80,10,ocean burbling,train,4
tqI_MI3_Lqc,30,fireworks banging,train,5
tqR406bGi_E,40,toilet flushing,train,1
tr7IcEYQNu4,240,driving buses,train,9
tsYfaR20jFQ,100,chicken crowing,train,0
tsyD3_KHwCY,58,police radio chatter,train,8
tta3d9PcNdM,80,playing acoustic guitar,train,2
tum3KveLol0,30,chicken crowing,train,0
tvjMQpAQcMw,56,basketball bounce,train,7
tvjMQpAQcMw,96,basketball bounce,train,7
tvjt3gtkjmg,20,playing acoustic guitar,train,2
tw9kUqPhXc4,29,driving buses,train,9
twSJiit6nOc,60,basketball bounce,train,7
tx4wwxInqpQ,160,driving buses,train,9
txQDzyxn8IE,0,chicken crowing,train,0
txUKJOIKgGg,0,"child speech, kid speaking",train,6
txktH0pN6qg,130,playing acoustic guitar,train,2
tyDjClR0EX4,34,chicken crowing,train,0
tyzD54G98kI,30,chicken crowing,train,0
tzqx2t1gtb8,20,ocean burbling,train,4
tzvweHvv6xw,90,toilet flushing,train,1
u-Ogzu3IkYw,80,"child speech, kid speaking",train,6
u-STc5LYPIU,30,fireworks banging,train,5
u04cEpL3iDI,77,basketball bounce,train,7
u0X4GI7pUjs,0,fireworks banging,train,5
u11zgdTvdT0,60,playing piano,train,3
u13LAp8oBUE,256,basketball bounce,train,7
u1CFYWDADzI,0,fireworks banging,train,5
u1SgT7AUB0s,0,playing acoustic guitar,train,2
u1maAiS95yo,30,driving buses,train,9
u1nADGbrkpc,0,fireworks banging,train,5
u29V5reLTUM,30,toilet flushing,train,1
u6OYFQcvUMY,30,driving buses,train,9
u7dkpRhZcHM,170,basketball bounce,train,7
u89op5xq8HI,50,"child speech, kid speaking",train,6
u8rFWqmbx18,240,driving buses,train,9
u98MLtdZxWQ,60,playing acoustic guitar,train,2
u9Nh_8oq1Rc,100,ocean burbling,train,4
u9agByPTKMU,110,chicken crowing,train,0
u9fF5OoHWlk,110,ocean burbling,train,4
u9l8fnergcM,20,playing piano,train,3
uA8Q7O20utA,10,fireworks banging,train,5
uAl-gZBDR1c,20,playing piano,train,3
uAskXXKV2GU,2,basketball bounce,train,7
uB9qnFTBNhA,10,playing piano,train,3
uBgl6YY-d_4,0,"child speech, kid speaking",train,6
uCCyQpve-rI,280,fireworks banging,train,5
uC_Rpprzl-A,70,playing piano,train,3
uCn4RPs8XeM,20,"child speech, kid speaking",train,6
uCufmJFQfEw,0,driving buses,train,9
uDJv-BcPs_I,280,fireworks banging,train,5
uEJcnco454Q,450,driving buses,train,9
uEKTUmVk2Go,10,fireworks banging,train,5
uEMANxR3vwc,338,police radio chatter,test,8
uF1pd1t-9a0,30,playing acoustic guitar,train,2
uFAH5G6gA5I,4,basketball bounce,train,7
uGGas-L9GDY,20,toilet flushing,train,1
uGltPlcaTtM,70,"child speech, kid speaking",train,6
uHsNIMNNWd8,150,toilet flushing,train,1
uIWbMmokuiA,150,ocean burbling,train,4
uJSDmIF4dhE,260,driving buses,train,9
uJhx-_8SQ1U,20,chicken crowing,train,0
uJrx4el8zOE,30,fireworks banging,train,5
uK0jcVxT-Pg,30,driving buses,train,9
uLUwByJu594,10,fireworks banging,train,5
uLak7l1YG0s,330,"child speech, kid speaking",train,6
uLjXIGmswjE,30,driving buses,train,9
uM79caL7SlM,510,driving buses,train,9
uMh7xRDG18U,70,driving buses,train,9
uMmh-ZyKBGA,0,fireworks banging,train,5
uMtnAHpGlhw,150,"child speech, kid speaking",train,6
uNUan3ctDoo,50,toilet flushing,train,1
uNf4Bd5istY,30,chicken crowing,train,0
uOAo8NcPxQE,0,chicken crowing,train,0
uO_FKfOSJ00,14,chicken crowing,train,0
uP87XUaQHFo,20,fireworks banging,train,5
uPIulmVCfNw,0,"child speech, kid speaking",train,6
uPLKmrBgCz4,30,driving buses,train,9
uPhiZb-e7vI,30,chicken crowing,train,0
uPjpo5-rgk8,230,playing piano,train,3
uQnqdSscps8,30,driving buses,train,9
uSdYQJi1q1Y,400,playing piano,train,3
uSsQDO_yhEY,20,fireworks banging,train,5
uUUAzOK0alw,10,fireworks banging,train,5
uVx0DPPj9HI,18,chicken crowing,train,0
uWFLLOMwhhQ,20,"child speech, kid speaking",train,6
uWRuDYAcgXc,40,chicken crowing,train,0
uXRZFUN06dY,30,driving buses,train,9
uYYiY5rDdec,10,"child speech, kid speaking",train,6
uYeBj545MeM,40,"child speech, kid speaking",train,6
uZcmLM9va1k,100,playing piano,train,3
u_AqwnZSZyo,70,fireworks banging,train,5
u_gvYJvECTY,170,ocean burbling,train,4
ub3pQg2elFY,90,ocean burbling,train,4
uboLnhO-wVI,10,playing piano,train,3
ucCd3zxXYJw,50,driving buses,train,9
uderPP64WDw,140,playing acoustic guitar,train,2
udu93mo_ohw,20,fireworks banging,train,5
udx0qwvkwFY,27,basketball bounce,train,7
ueLB2kIE04E,73,police radio chatter,test,8
ufaGzKo9EI4,30,toilet flushing,train,1
ugQT2GtwBfw,123,chicken crowing,train,0
ugmp2dSs0ds,50,"child speech, kid speaking",train,6
uhBPEKcNd_g,11,toilet flushing,train,1
uhBPEKcNd_g,16,toilet flushing,train,1
uhDh1xcCZrw,330,"child speech, kid speaking",train,6
uhoMycuZ8zw,20,playing piano,train,3
uhqHFQEGrFw,50,ocean burbling,train,4
uiI3jP49Kz8,350,driving buses,train,9
uimE4_OcO_I,0,"child speech, kid speaking",train,6
ukLUF8DO0d0,80,driving buses,train,9
ukNzKhGyGdY,0,"child speech, kid speaking",train,6
ukReEBuebkw,30,driving buses,train,9
ukYd1nfdJlM,60,toilet flushing,test,1
ulODaSwTGY0,100,fireworks banging,train,5
ulYmXQ4wvQU,30,driving buses,train,9
ul_v4LZ3FaU,326,basketball bounce,train,7
ul_v4LZ3FaU,430,basketball bounce,train,7
umREjnHyIpA,40,toilet flushing,train,1
unFWOpwJZRY,30,playing acoustic guitar,train,2
una4s8SBZFM,80,driving buses,train,9
ung6owbbWGQ,0,ocean burbling,train,4
ungsqi2qR9w,20,fireworks banging,train,5
uoCay5JXnn4,0,toilet flushing,test,1
upkyfMoU_Kw,240,playing piano,train,3
uqEJKIDlNxk,10,fireworks banging,train,5
uqX427VbwYY,2,chicken crowing,train,0
ur33zPD9BCc,70,playing piano,train,3
ur6eNNX9x5w,30,fireworks banging,train,5
usAbPEHJsdI,80,fireworks banging,test,5
usGU6m6XzjI,3,chicken crowing,train,0
usxC3l2E9TY,10,playing piano,train,3
utLzftNytcc,230,playing piano,train,3
uu6AD3ucgGM,17,fireworks banging,train,5
uvb873FJC1g,40,"child speech, kid speaking",train,6
uweLmKmZlks,30,chicken crowing,train,0
uxIwBMYP6uE,10,basketball bounce,train,7
uxcGCP2mrWI,20,fireworks banging,train,5
uxlqdJwV8gk,20,"child speech, kid speaking",train,6
uy77Uxy_q-o,50,playing piano,train,3
uzHAdp6RRR8,420,ocean burbling,train,4
v-ObRia_StQ,70,toilet flushing,train,1
v-v2LZgK8lY,20,basketball bounce,train,7
v-zDxPkl4dw,20,ocean burbling,train,4
v0c5su3knDg,60,chicken crowing,train,0
v0k2aQ5osHA,0,police radio chatter,train,8
v0k2aQ5osHA,43,police radio chatter,train,8
v0zgQAp7EYw,43,playing piano,train,3
v1TvxvGw720,250,ocean burbling,train,4
v1a6pHk2Cr4,150,fireworks banging,train,5
v2wIMOrmdxg,30,playing acoustic guitar,train,2
v4EIBkKdlgo,0,fireworks banging,train,5
v4fDvwx__1I,70,playing piano,train,3
v4hhYjEHLRs,30,driving buses,train,9
v4ny4IrbFNo,10,fireworks banging,train,5
v5UlSsnmsSs,80,basketball bounce,train,7
v5fePy2J1XU,0,ocean burbling,train,4
v7ekdfAuz_M,30,driving buses,train,9
v87vVWHYHGA,50,"child speech, kid speaking",train,6
v8BrCMdc5zg,49,police radio chatter,test,8
v8Ybt0M-GKg,100,playing acoustic guitar,train,2
v9jKsz4oIkI,240,playing piano,train,3
vAOjJdad4PE,51,toilet flushing,train,1
vAs7YPCTdio,10,fireworks banging,train,5
vAvrWps8NNg,140,playing piano,train,3
vB5AMmhXGQI,50,playing piano,train,3
vCBNqMRdL50,30,fireworks banging,train,5
vCUy3ta0a5E,0,"child speech, kid speaking",train,6
vDFLnfUzsfs,30,ocean burbling,train,4
vEt0w3I3X7E,10,ocean burbling,train,4
vFDn4_fA2tI,160,fireworks banging,train,5
vFkj3DKYEcU,0,chicken crowing,train,0
vG1VlFJZVbA,0,fireworks banging,test,5
vH3VOa2N8rI,20,toilet flushing,train,1
vHgO0QBaBYQ,20,playing piano,train,3
vHkMuGvKbxI,30,ocean burbling,train,4
vHteI9hp9z4,450,playing piano,train,3
vIQr-8E20GM,90,driving buses,train,9
